id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm,speed
412,95.6,1434.0,124.758,97.17,24.108,16.086,298644.40244329255,4768890.122462742,27.636857973998513
412,95.67,1435.0,118.689,99.844,25.51,16.966,298642.86971371586,4768891.055108478,25.638778026221683
412,95.73,1436.0,112.18,102.8,26.266,16.867,298641.27701744373,4768892.024243158,31.075624604028775
412,95.8,1437.0,105.296,105.979,27.418,17.252,298639.6668681351,4768893.00399778,26.925824032617772
412,95.87,1438.0,98.032,109.212,28.075,18.384,298638.1078041631,4768893.95266765,26.07680962398389
412,95.93,1439.0,90.507,112.33,29.764,19.226,298636.6861266191,4768894.817739689,27.785887697871516
412,96.0,1440.0,82.385,116.253,31.625,19.453,298635.04107123683,4768895.818734197,27.51808310790606
412,96.07,1441.0,73.792,119.831,32.145,20.785,298633.59591652337,4768896.698091784,24.21418036782928
412,96.13,1442.0,64.421,124.248,33.369,21.335,298631.96101627254,4768897.692907028,31.900017413660617
412,96.2,1443.0,54.55,128.723,35.238,22.818,298630.42257224343,4768898.629029933,25.727774241082766
412,96.27,1444.0,44.088,133.458,37.249,23.429,298628.8914261196,4768899.56071216,25.606520217220638
412,96.33,1445.0,32.913,138.862,39.272,24.324,298627.30062298034,4768900.528694893,31.050138664243775
412,96.4,1446.0,21.865,144.479,39.407,25.662,298625.79071615916,4768901.447453285,25.303464306589095
412,96.47,1447.0,13.931,150.164,31.917,28.062,298624.4552695975,4768902.260054908,23.09739803320088
419,94.6,1419.0,231.038,212.884,38.854,37.824,298608.2396080524,4768884.97059273,
419,94.67,1420.0,236.763,202.707,36.46,35.221,298609.5086839991,4768884.198376751,21.237241069833033
419,94.73,1421.0,243.217,190.759,33.844,31.629,298611.16451387247,4768883.190826107,32.315287058500054
419,94.8,1422.0,248.596,180.777,31.125,29.247,298612.72072061815,4768882.243894822,26.03373008449549
419,94.87,1423.0,253.645,172.111,29.837,27.001,298614.22869925265,4768881.326309708,25.238858924767403
419,94.93,1424.0,257.488,164.394,27.81,24.673,298615.69099732285,4768880.436520615,28.531658830853235
419,95.0,1425.0,261.475,156.978,26.106,22.976,298617.2281675789,4768879.501172783,25.7162697676209
419,95.07,1426.0,264.863,150.233,24.574,21.963,298618.75931370276,4768878.569490557,25.606520217220638
419,95.13,1427.0,267.838,144.175,23.673,20.497,298620.2552440731,4768877.659236652,29.185708069356497
419,95.2,1428.0,270.449,138.796,22.142,19.166,298621.686767069,4768876.788173785,23.940828415251165
419,95.27,1429.0,273.106,133.445,21.046,18.422,298623.2369496824,4768875.844908106,25.924537269263336
419,95.33,1430.0,275.398,128.83,19.976,17.031,298624.66847267817,4768874.97384524,27.93096648363957
419,95.4,1431.0,277.521,124.409,18.292,16.035,298626.1453665589,4768874.075174787,24.698178071942458
419,95.47,1432.0,279.796,120.297,18.111,15.62,298627.6209866666,4768873.17727941,24.686193781040604
419,95.53,1433.0,281.846,116.589,17.078,14.93,298629.04235453083,4768872.312395806,27.7388616237779
419,95.6,1434.0,283.832,112.823,16.278,13.782,298630.5823820132,4768871.375309391,25.759087959826278
419,95.67,1435.0,285.53,109.587,15.429,13.416,298631.98027270875,4768870.524711336,23.38148578498351
419,95.73,1436.0,286.823,106.422,15.231,13.069,298633.42480806226,4768869.645730621,28.182934158710705
419,95.8,1437.0,288.149,103.271,14.866,12.92,298634.95437073294,4768868.715011905,25.578211389063778
419,95.87,1438.0,289.598,100.534,13.67,12.442,298636.3668572391,4768867.855532492,23.622887552108768
419,95.93,1439.0,290.948,98.035,13.56,12.024,298637.7339728606,4768867.023660663,26.677601927218188
419,96.0,1440.0,292.375,95.497,13.56,11.823,298639.1905564783,4768866.1373487385,24.368765552994045
419,96.07,1441.0,293.982,93.453,12.918,10.912,298640.43646493607,4768865.379229871,20.891361367486795
419,96.13,1442.0,295.284,91.281,12.224,10.106,298641.8124619157,4768864.541953852,26.858166561382344
419,96.2,1443.0,296.254,89.534,11.901,9.623,298642.9612947915,4768863.842904196,19.218401042575888
419,96.27,1444.0,297.426,87.348,11.693,9.977,298644.46324929415,4768862.928984687,25.12377522843475
419,96.33,1445.0,298.537,85.635,11.335,9.452,298645.69425226114,4768862.179935614,24.037008501531776
419,96.4,1446.0,299.388,83.83,10.739,8.884,298647.0451886189,4768861.357908653,22.59311796815152
419,96.47,1447.0,300.507,82.105,10.657,8.722,298648.39929188264,4768860.5339546725,22.663465159258987
419,96.53,1448.0,301.434,80.796,10.342,7.922,298649.4662643474,4768859.884715998,20.849993337892823
419,96.6,1449.0,302.31,79.01,10.702,7.548,298650.9666353973,4768858.971759997,25.09166867717147
419,96.67,1450.0,303.094,77.444,10.743,7.892,298652.34104892367,4768858.13544749,22.98713037871877
419,96.73,1451.0,303.871,76.079,10.581,7.619,298653.5866477017,4768857.3775170585,24.315061639534814
419,96.8,1452.0,304.728,74.835,9.673,6.73,298654.7678391047,4768856.658777665,19.771139548700315
419,96.87,1453.0,305.542,73.499,9.555,6.664,298656.0794287101,4768855.8606926855,21.950314956933173
419,96.93,1454.0,306.372,72.14,9.617,6.491,298657.45986636885,4768855.020714573,26.949541325190317
421,94.67,1420.0,241.677,124.258,25.804,20.215,298626.8943417811,4768877.513332769,
421,94.73,1421.0,245.041,120.244,25.073,18.854,298628.3509253987,4768876.627020845,28.430226478489207
421,94.8,1422.0,249.229,115.419,22.821,16.888,298630.22662147065,4768875.485684519,31.381783356611052
421,94.87,1423.0,252.944,111.21,21.844,16.253,298632.00713509356,4768874.4022654565,29.79556191675178
421,94.93,1424.0,256.146,107.335,20.842,15.546,298633.762588095,4768873.334095453,34.25800798791246
421,95.0,1425.0,259.258,103.818,19.635,14.798,298635.47425366467,4768872.292569525,28.64633039463496
421,95.07,1426.0,261.864,100.703,19.274,14.28,298637.08756987925,4768871.310887882,26.986391124330133
421,95.13,1427.0,264.425,97.375,18.442,14.09,298638.91028748115,4768870.201788255,35.56293326132739
421,95.2,1428.0,266.748,94.312,17.733,13.358,298640.7022300091,4768869.111414856,29.967669656845292
421,95.27,1429.0,268.924,91.622,16.844,12.744,298642.38439427735,4768868.08784008,28.136692577367064
421,95.33,1430.0,271.051,89.439,16.868,12.454,298643.839704122,4768867.20230323,28.429737951757563
421,95.4,1431.0,273.018,87.06,16.317,12.13,298645.4910933163,4768866.197454681,27.621715799208054
421,95.47,1432.0,274.893,84.822,15.291,11.805,298647.12788670004,4768865.20148749,27.381283642012303
421,95.53,1433.0,276.771,82.958,14.845,11.051,298648.56860073406,4768864.324831997,28.154829859818083
421,95.6,1434.0,278.118,80.954,14.347,10.703,298650.17430936405,4768863.34777947,26.8518231861397
421,95.67,1435.0,279.894,78.994,13.68,10.726,298651.83616336965,4768862.33656322,27.81425269696861
421,95.73,1436.0,281.164,77.303,14.174,10.242,298653.3247958347,4768861.430749995,29.04402788013563
421,95.8,1437.0,282.768,75.732,13.44,9.587,298654.78898703743,4768860.539808955,24.530281158248325
421,95.87,1438.0,284.188,74.011,12.563,9.556,298656.45211481606,4768859.527817632,27.819021533369398
421,95.93,1439.0,285.382,72.6,12.757,9.672,298657.8661847754,4768858.667374708,27.598812377373036
421,96.0,1440.0,286.639,71.213,11.941,9.337,298659.32720907254,4768857.778360689,24.446943804446228
421,96.07,1441.0,288.145,69.697,12.043,9.321,298660.990646531,4768856.76618093,27.855677614665343
421,96.13,1442.0,289.264,68.2,12.032,9.138,298662.6829659308,4768855.73642689,33.018933960452806
421,96.2,1443.0,290.239,67.037,11.336,8.717,298664.05896291044,4768854.899150873,23.02128562404045
421,96.27,1444.0,291.218,65.758,11.411,8.855,298665.62532478775,4768853.946040324,26.197444963594492
421,96.33,1445.0,292.346,65.026,11.29,8.217,298666.57394731446,4768853.368816026,18.637626214554185
421,96.4,1446.0,292.826,64.158,11.451,7.649,298667.6888382103,4768852.690419616,18.644362281273715
421,96.47,1447.0,293.311,63.457,11.006,7.359,298668.62066211423,4768852.123417058,15.582564827310817
421,96.53,1448.0,293.726,62.305,12.235,6.819,298670.16451091575,4768851.18400542,30.142255315671974
421,96.6,1449.0,294.156,61.756,12.772,5.966,298670.9367449964,4768850.714111164,12.918109423132828
429,95.4,1431.0,235.081,95.959,18.788,14.851,298639.90811449947,4768872.387664565,
429,95.47,1432.0,238.177,93.104,17.756,14.168,298641.63850687904,4768871.334743619,28.93800551828014
429,95.53,1433.0,241.758,90.007,16.725,13.918,298643.65189905785,4768870.109621027,39.295179228674705
429,95.6,1434.0,245.36,87.254,16.349,12.935,298645.56597778917,4768868.944929359,32.05670995811697
429,95.67,1435.0,248.345,84.585,15.688,12.543,298647.53241563065,4768867.748377861,32.891907076591814
429,95.73,1436.0,250.978,82.259,15.384,12.185,298649.3522760063,4768866.64101682,35.51056180597431
429,95.8,1437.0,253.706,79.978,14.69,11.873,298651.2441513416,4768865.4898356255,31.65792933292826
429,95.87,1438.0,256.333,78.021,14.71,11.311,298652.9618410435,4768864.444644092,28.7678959438112
429,95.93,1439.0,258.676,76.251,14.444,10.621,298654.5989441069,4768863.448488465,31.99175240738029
429,96.0,1440.0,260.903,74.305,14.09,10.641,298656.458460915,4768862.316997007,31.106466285433065
429,96.07,1441.0,263.11,72.746,13.655,10.482,298658.04733586765,4768861.350187549,26.637398905536944
429,96.13,1442.0,265.299,70.991,12.898,10.135,298659.90557890275,4768860.219471166,36.28666727869534
429,96.2,1443.0,267.153,69.513,12.458,9.985,298661.54395573965,4768859.222540464,27.418152786996764
429,96.27,1444.0,269.096,68.132,11.906,10.126,298663.1401285976,4768858.251290328,26.753981203822967
429,96.33,1445.0,270.945,66.526,11.346,9.551,298665.07737481745,4768857.072501548,37.8138716394436
429,96.4,1446.0,272.689,65.224,11.399,9.098,298666.72177578625,4768856.071905241,27.5392113760629
429,96.47,1447.0,274.357,63.933,10.954,9.033,298668.41154764,4768855.043701351,28.290403654541905
429,96.53,1448.0,275.853,62.758,10.609,8.738,298670.008994271,4768854.07167614,31.202742042845504
429,96.6,1449.0,277.333,61.394,10.282,8.675,298671.9373591332,4768852.898291549,32.25662406809699
429,96.67,1450.0,278.727,60.389,10.163,8.37,298673.4205868255,4768851.995767056,24.846467324054174
429,96.73,1451.0,280.311,59.284,9.87,8.083,298675.12082349055,4768850.961195465,33.24738920774121
429,96.8,1452.0,281.536,58.189,9.584,7.609,298676.8455014175,4768849.911751688,28.849008752884473
429,96.87,1453.0,282.774,57.122,9.095,7.839,298678.59523996647,4768848.847058854,29.28048733778878
429,96.93,1454.0,284.119,56.152,8.907,7.991,298680.25137952,4768847.839319774,32.36081306986788
429,97.0,1455.0,285.429,55.268,8.724,7.759,298681.82121798256,4768846.88409377,26.321792006195718
429,97.07,1456.0,286.46,54.527,8.464,7.114,298683.1623088889,4768846.068057637,22.470388681629416
429,97.13,1457.0,287.623,53.568,8.612,7.188,298684.9545610966,4768844.977495802,34.99245950655882
429,97.2,1458.0,288.755,52.842,8.332,7.166,298686.3632262831,4768844.12034161,23.63195691503165
429,97.27,1459.0,289.895,51.891,8.274,6.842,298688.2551016185,4768842.969160415,31.65792933362244
429,97.33,1460.0,290.984,51.105,7.648,6.663,298689.8776088713,4768841.981886147,31.71794094334386
429,97.4,1461.0,292.09,50.607,7.403,6.604,298690.9524986012,4768841.32782992,18.16309333094396
429,97.47,1462.0,293.103,49.993,7.849,6.477,298692.2850178288,4768840.51700954,22.372085373817807
429,97.53,1463.0,294.164,49.378,8.249,6.321,298693.6644913941,4768839.677618067,27.03341553349421
429,97.6,1464.0,295.02,48.873,7.894,6.208,298694.81236017705,4768838.979155048,19.285714290372777
429,97.67,1465.0,295.986,48.09,7.149,6.191,298696.6325302325,4768837.87160557,30.469121199974186
429,97.73,1466.0,296.842,47.196,7.132,5.861,298698.76743925567,4768836.5725415815,41.65899930132866
429,97.8,1467.0,297.58,46.519,7.444,5.986,298700.44674629765,4768835.55070539,28.093865982140983
429,97.87,1468.0,298.467,45.957,8.028,6.441,298701.88618655864,4768834.674824972,24.146660733471784
429,97.93,1469.0,299.129,45.501,7.78,6.162,298703.0851406786,4768833.945277199,23.443786199345833
429,98.0,1470.0,299.965,45.135,6.953,6.002,298704.0705624116,4768833.345661068,16.645156180841823
429,98.07,1471.0,300.631,44.691,6.27,6.025,298705.2739572106,4768832.613411202,20.177275560962748
429,98.13,1472.0,301.385,44.058,5.997,5.713,298707.02813643863,4768831.546016272,34.25273711409756
429,98.2,1473.0,301.952,43.368,6.932,5.744,298708.98855014786,4768830.353130381,32.78439150756427
429,98.27,1474.0,302.819,42.79,6.518,5.55,298710.6932274919,4768829.315856695,28.58035574949492
429,98.33,1475.0,303.342,42.652,6.305,6.175,298711.1202572109,4768829.056014742,8.603939667265852
429,98.4,1476.0,304.329,41.779,6.645,5.847,298713.78595008014,4768827.433975781,44.61376195068707
429,98.47,1477.0,304.932,41.409,6.746,5.863,298714.95856980473,4768826.720452141,19.662457751641444
429,98.53,1478.0,305.574,41.109,6.706,5.692,298715.92781227437,4768826.13068088,19.079511987478856
429,98.6,1479.0,306.532,40.7,6.979,5.717,298717.28126112453,4768825.307125101,22.846872690588942
429,98.67,1480.0,307.428,40.504,6.861,5.783,298717.9551107965,4768824.897096461,11.853700015652322
430,95.4,1431.0,234.2,216.622,38.694,39.907,298607.746473208,4768884.931875071,
430,95.47,1432.0,239.69,206.856,36.618,38.304,298608.92036670604,4768884.217576357,19.652594992204317
430,95.53,1433.0,245.442,195.33,34.868,35.246,298610.4486556036,4768883.287632715,29.822158055697248
430,95.6,1434.0,251.055,184.602,33.462,31.986,298612.04737600766,4768882.314832429,26.746352027094808
430,95.67,1435.0,255.114,175.467,31.603,29.321,298613.5506042838,4768881.400137845,25.13798654762447
430,95.73,1436.0,258.758,167.068,29.641,27.633,298615.07128559594,4768880.474823319,29.6694755161927
430,95.8,1437.0,262.436,159.621,27.696,25.375,298616.5687994195,4768879.563605904,25.046894795994234
430,95.87,1438.0,266.011,153.517,26.155,22.795,298617.915604778,4768878.744092602,22.54474009787992
430,95.93,1439.0,268.98,146.973,25.023,22.517,298619.46134671237,4768877.803529018,30.157457159093035
430,96.0,1440.0,271.358,141.274,22.835,21.115,298620.9176206503,4768876.91740553,24.35284838498891
430,96.07,1441.0,273.882,135.463,23.364,19.889,298622.53506786464,4768875.933210228,27.047954394197195
430,96.13,1442.0,276.661,130.586,21.696,18.646,298624.0268672358,4768875.025469981,29.122347280193182
430,96.2,1443.0,278.92,126.134,20.725,18.179,298625.47456949495,4768874.144562246,24.214180356094474
430,96.27,1444.0,280.387,122.22,18.965,17.962,298626.82233894715,4768873.324462307,22.540666203302198
430,96.33,1445.0,282.174,118.529,18.026,16.659,298628.1805732102,4768872.497994668,26.499999999181163
430,96.4,1446.0,284.081,114.943,17.479,15.922,298629.59464316914,4768871.637551744,23.656124886960495
430,96.47,1447.0,285.544,111.547,16.24,14.797,298631.0055462225,4768870.77903584,23.593928658116937
430,96.53,1448.0,286.847,108.42,16.003,14.631,298632.3812335224,4768869.941948258,26.839543795470554
430,96.6,1449.0,288.395,105.25,15.372,14.172,298633.8743066665,4768869.033432938,24.97059494927264
430,96.67,1450.0,289.94,102.356,14.629,13.466,298635.3147110208,4768868.156965882,24.09377936579089
430,96.73,1451.0,291.387,99.863,14.429,12.961,298636.6291578521,4768867.357142318,25.65638322049913
430,96.8,1452.0,292.779,97.487,14.185,12.56,298637.9407474575,4768866.559057337,21.95031495693763
430,96.87,1453.0,293.822,94.946,14.114,12.044,298639.40875997976,4768865.665791076,24.54899307753231
430,96.93,1454.0,294.842,92.739,13.715,12.081,298640.74351707415,4768864.853608984,26.04109999584574
430,97.0,1455.0,295.982,90.414,13.454,11.894,298642.229292313,4768863.949534343,24.849752594075994
430,97.07,1456.0,297.367,88.608,12.897,11.738,298643.45902150695,4768863.201260343,20.609587624762792
430,97.13,1457.0,298.685,86.383,12.691,11.174,298645.01966893167,4768862.251626965,30.46354834473456
430,97.2,1458.0,299.276,84.801,12.552,11.092,298646.17707348627,4768861.547361555,19.354902349702822
430,97.27,1459.0,300.13,83.047,12.301,10.607,298647.5089733544,4768860.736918048,22.275180661410772
430,97.33,1460.0,301.264,81.773,12.117,9.778,298648.5321583873,4768860.114323447,20.034692132875612
430,97.4,1461.0,302.178,80.241,11.49,9.463,298649.78949574934,4768859.349250242,21.039321783479352
430,97.47,1462.0,302.954,78.657,11.696,9.798,298651.1404321071,4768858.527223282,22.593117968156108
430,97.53,1463.0,303.906,77.271,10.667,9.094,298652.36857784825,4768857.779912793,23.991896785108512
430,97.6,1464.0,304.344,75.88,10.398,8.524,298653.63290343573,4768857.010587345,21.1433397614222
430,97.67,1465.0,305.324,74.442,10.414,8.093,298655.0104838686,4768856.172347817,23.059815744270885
430,97.73,1466.0,306.067,73.261,10.322,8.496,298656.17993668723,4768855.460751197,22.83515807606504
430,97.8,1467.0,306.773,72.003,10.036,8.224,298657.45916776505,4768854.682355954,21.39855039606827
430,97.87,1468.0,307.585,71.002,9.488,7.818,298658.523283004,4768854.034855863,17.83598747432672
430,97.93,1469.0,308.073,69.213,9.575,8.727,298660.4643505434,4768852.853741861,37.87442701645191
430,98.0,1470.0,308.825,68.393,8.921,8.127,298661.4098061646,4768852.278444582,15.859716654226018
430,98.07,1471.0,309.377,67.686,8.506,7.07,298662.23501871485,4768851.776313626,13.83355871923026
430,98.13,1472.0,309.851,67.052,8.666,6.529,298662.98979975877,4768851.317039314,14.746939419359467
430,98.2,1473.0,310.442,66.158,8.566,6.23,298664.0786659394,4768850.654478601,18.225906656666346
430,98.27,1474.0,310.913,65.145,9.199,6.26,298665.34171775385,4768849.885928227,21.1245094137422
431,96.4,1446.0,233.464,130.824,30.812,25.492,298624.8765509772,4768879.275568668,
431,96.47,1447.0,237.895,125.566,29.394,24.565,298626.6040861305,4768878.2243863065,28.892835070566868
431,96.53,1448.0,242.049,120.167,27.661,23.058,298628.52928408625,4768877.052928736,37.56032185118913
431,96.6,1449.0,246.107,115.079,25.933,21.981,298630.50143637985,4768875.852900071,32.98113251433218
431,96.67,1450.0,249.954,110.936,25.042,20.898,298632.2629135136,4768874.781064463,29.478459799235523
