id,time,frame_num,class,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
3992,586.4,2932,2,165.742,874.653,148.522,139.206,305715.91,4771007.07
3996,586.4,2932,2,681.633,448.799,31.9,20.26,305766.5,4771051.76
3889,586.4,2932,2,1315.895,464.281,101.028,32.466,305763.12,4770995.34
2951,452.8,2264,2,702.159,463.727,43.587,26.076,305756.49,4771038.7
2961,452.8,2264,2,746.233,458.302,49.552,27.543,305760.35,4771037.64
3077,452.8,2264,2,661.167,457.798,36.99,27.024,305759.48,4771046.71
3145,452.8,2264,2,1266.893,491.936,124.571,42.454,305752.04,4770996.92
3153,452.8,2264,2,1363.872,474.481,107.035,38.987,305759.08,4770992.85
3160,452.8,2264,2,1362.812,457.597,102.4,24.319,305766.91,4770992.9
3187,452.8,2264,2,1586.913,499.496,137.815,50.731,305752.94,4770984.8
3241,452.8,2264,2,1451.303,506.336,153.504,54.934,305749.94,4770989.72
3232,452.8,2264,2,1860.136,534.298,126.433,49.406,305747.61,4770979.09
3258,452.8,2264,2,1723.254,540.743,136.634,56.517,305745.39,4770982.93
3271,452.8,2264,2,907.713,479.536,63.802,32.441,305752.07,4771017.04
3244,452.8,2264,2,140.742,684.396,213.145,108.754,305718.46,4771017.36
3265,452.8,2264,2,924.835,435.642,20.856,20.653,305781.29,4771032.51
3692,569.0,2845,2,781.653,469.329,53.648,30.493,305754.74,4771029.13
3733,569.0,2845,2,722.052,472.001,52.228,34.528,305752.6,4771032.78
3767,569.0,2845,2,665.994,465.062,36.296,20.036,305755.2,4771041.33
3748,569.0,2845,2,727.839,458.141,34.142,21.924,305760.2,4771039.55
3803,569.0,2845,2,1314.474,465.395,97.174,29.009,305762.58,4770995.39
3811,569.0,2845,2,1510.09,486.802,113.907,34.489,305755.99,4770986.96
3826,569.0,2845,2,615.093,451.99,23.778,19.328,305763.01,4771057.14
3836,569.0,2845,2,640.988,456.349,36.127,25.336,305760.16,4771050.08
3849,569.0,2845,0,1435.035,807.156,87.81,109.617,305724.65,4770992.02
3853,569.0,2845,1,1428.66,843.835,110.643,107.428,305723.66,4770992.15
3856,569.0,2845,2,1337.215,501.911,138.879,47.589,305749.95,4770993.88
3858,569.0,2845,1,1626.253,1020.733,236.321,116.26,305721.32,4770990.74
3851,569.0,2845,0,873.721,586.437,23.294,63.79,305731.35,4771005.81
3863,569.0,2845,2,1763.848,512.445,140.688,41.883,305751.24,4770980.11
3868,569.0,2845,1,940.341,587.146,36.755,37.848,305731.99,4771003.87
3854,569.0,2845,0,900.292,583.149,22.447,66.372,305731.95,4771005.24
3874,569.0,2845,0,935.86,569.065,26.933,64.417,305733.81,4771005.02
3875,569.0,2845,0,1341.984,952.561,177.243,145.71,305721.12,4770993.09
3876,569.0,2845,2,56.093,766.742,71.073,73.943,305716.25,4771013.26
3877,569.0,2845,0,1623.481,998.378,195.554,130.424,305721.63,4770990.69
2299,402.2,2011,2,871.626,748.549,355.837,174.232,305722.82,4771000.22
2321,402.2,2011,2,565.137,602.811,161.69,75.213,305726.58,4771013.63
2348,402.2,2011,2,1256.46,495.906,111.693,45.825,305750.76,4770997.25
2372,402.2,2011,2,325.087,862.467,415.791,147.989,305717.02,4771005.33
2378,402.2,2011,2,1454.554,518.062,136.225,49.489,305747.28,4770989.84
2511,402.2,2011,2,483.546,587.625,145.655,60.102,305726.7,4771017.94
2674,402.2,2011,2,1842.313,558.774,156.618,65.5,305743.56,4770981.0
2905,402.2,2011,1,889.444,562.585,45.263,38.695,305734.03,4771006.95
2926,402.2,2011,0,891.8,548.49,34.645,54.469,305735.88,4771008.01
2930,402.2,2011,2,909.406,444.772,67.757,21.867,305772.16,4771028.92
2941,402.2,2011,2,700.157,429.902,23.16,13.605,305789.27,4771072.7
2944,402.2,2011,2,759.373,437.545,28.055,12.777,305778.52,4771052.43
2951,402.2,2011,2,658.618,462.97,36.294,22.191,305756.25,4771043.37
2961,402.2,2011,2,620.164,444.841,25.979,15.87,305769.44,4771064.39
2643,402.2,2011,2,1071.621,481.117,97.905,40.301,305753.51,4771007.18
2451,402.2,2011,2,1856.527,517.601,134.076,37.698,305750.85,4770977.93
647,190.2,951,2,569.149,560.97,127.379,60.226,305730.24,4771018.54
650,190.2,951,2,390.159,610.119,142.812,64.196,305724.05,4771018.19
667,190.2,951,2,639.98,573.341,145.764,67.177,305729.89,4771014.33
723,190.2,951,0,906.632,572.807,26.184,64.67,305733.07,4771005.69
889,190.2,951,2,482.865,627.779,165.755,76.456,305724.15,4771013.68
734,190.2,951,0,938.433,553.923,23.326,58.803,305735.69,4771005.95
1248,190.2,951,1,984.78,591.324,48.687,47.506,305732.06,4771002.44
1265,190.2,951,0,980.475,577.831,31.221,75.115,305733.34,4771003.19
1271,190.2,951,1,912.324,589.725,30.639,35.237,305731.46,4771004.52
1382,190.2,951,2,708.096,469.409,46.264,27.704,305753.61,4771035.16
1418,190.2,951,2,676.404,463.905,28.488,21.647,305756.0,4771041.04
1448,190.2,951,2,653.086,455.962,35.27,23.078,305760.6,4771049.02
1457,190.2,951,2,507.425,515.712,109.42,44.51,305735.83,4771031.23
1493,190.2,951,2,803.892,436.522,50.326,20.828,305779.92,4771047.21
1508,190.2,951,2,915.564,444.023,55.259,22.103,305772.86,4771028.68
1509,190.2,951,2,1264.391,493.426,89.566,40.08,305751.57,4770996.99
1513,190.2,951,2,1033.49,731.628,428.233,161.792,305724.51,4770997.94
1520,190.2,951,2,196.767,885.187,269.58,140.803,305716.01,4771006.36
1387,190.2,951,2,1833.107,523.86,148.394,45.013,305749.37,4770979.04
1504,190.2,951,2,864.829,431.909,40.499,16.834,305785.85,4771043.07
3876,642.2,3211,2,632.436,583.707,156.979,70.213,305728.85,4771013.45
3853,642.2,3211,1,923.182,585.208,40.632,39.456,305731.99,4771004.46
3875,642.2,3211,0,819.408,603.083,34.31,69.213,305729.35,4771006.33
3893,642.2,3211,1,967.705,601.033,44.994,41.081,305731.03,4771002.48
3918,642.2,3211,0,965.124,579.69,28.35,54.737,305732.98,4771003.54
3849,642.2,3211,0,921.149,566.12,33.886,58.696,305733.98,4771005.67
4015,642.2,3211,2,549.204,568.946,134.328,53.643,305729.16,4771018.13
4447,642.2,3211,2,701.551,468.077,49.147,29.756,305754.17,4771036.39
4463,642.2,3211,2,755.862,465.156,49.246,25.028,305756.49,4771033.12
4542,642.2,3211,2,666.39,462.249,33.159,20.335,305756.79,4771043.06
4600,642.2,3211,2,641.013,456.938,29.053,20.023,305759.75,4771049.6
4646,642.2,3211,2,312.659,545.527,119.729,43.339,305728.13,4771032.97
4649,642.2,3211,2,737.919,493.406,99.413,37.982,305744.94,4771024.06
4666,642.2,3211,2,1198.61,489.159,98.773,41.169,305752.18,4771000.1
4682,642.2,3211,2,1645.922,533.543,126.07,59.577,305745.98,4770984.63
647,136.0,680,2,567.087,565.336,125.589,60.073,305729.75,4771017.98
650,136.0,680,2,396.755,614.384,174.542,63.645,305723.89,4771017.5
649,136.0,680,2,900.509,750.544,290.73,131.195,305722.97,4770999.73
648,136.0,680,2,1461.861,520.923,148.498,48.938,305746.75,4770989.66
665,136.0,680,2,1258.998,497.587,108.675,39.052,305750.31,4770997.09
654,136.0,680,2,1814.592,553.249,208.243,67.204,305744.15,4770981.34
667,136.0,680,2,635.493,577.945,145.656,67.283,305729.4,4771013.96
723,136.0,680,0,899.455,576.539,26.337,65.0,305732.6,4771005.67
757,136.0,680,2,461.71,783.326,452.988,190.697,305719.08,4771005.72
734,136.0,680,0,931.236,556.77,22.76,57.631,305735.23,4771005.99
850,136.0,680,2,870.457,442.217,52.898,20.835,305774.2,4771034.52
861,136.0,680,2,1118.398,552.237,140.591,79.345,305737.91,4771000.18
869,136.0,680,2,765.575,435.767,30.578,13.975,305780.72,4771053.46
871,136.0,680,2,685.93,432.735,29.14,14.52,305784.78,4771070.65
876,136.0,680,2,537.458,476.549,35.308,25.867,305747.52,4771046.23
882,136.0,680,2,1202.064,469.91,97.749,30.227,305759.47,4771001.2
889,136.0,680,2,201.721,712.009,138.305,96.941,305718.42,4771013.86
894,136.0,680,2,775.0,486.691,63.55,38.365,305747.63,4771023.64
2951,432.6,2163,2,702.332,470.011,43.55,25.469,305753.23,4771035.35
2961,432.6,2163,2,745.964,464.408,48.667,27.522,305756.75,4771034.35
3077,432.6,2163,2,660.48,462.829,37.44,26.852,305756.36,4771043.27
3145,432.6,2163,2,1266.213,499.785,123.396,43.016,305749.78,4770996.73
3153,432.6,2163,2,1362.674,483.707,103.831,38.7,305755.66,4770992.91
3160,432.6,2163,2,1359.955,465.539,88.329,23.635,305762.9,4770993.05
3164,432.6,2163,2,905.724,489.726,73.742,40.818,305748.47,4771015.01
3167,432.6,2163,2,865.219,472.73,75.465,30.162,305754.32,4771021.67
3169,432.6,2163,2,652.186,576.297,100.31,58.796,305729.76,4771013.58
3172,432.6,2163,2,383.124,613.392,131.357,73.358,305723.78,4771018.02
3173,432.6,2163,2,921.903,444.036,26.979,20.567,305772.9,4771028.03
3174,432.6,2163,2,110.455,740.953,129.281,110.131,305717.07,4771013.8
3158,432.6,2163,0,1202.623,466.164,16.489,27.881,305761.19,4771001.47
2905,432.6,2163,1,1201.3,474.432,19.617,20.699,305757.53,4771000.91
605,118.6,593,2,768.303,436.035,32.569,14.019,305780.39,4771052.76
608,118.6,593,2,848.139,431.292,38.451,14.933,305786.72,4771046.03
628,118.6,593,0,921.592,559.1,22.585,59.737,305734.83,4771006.14
647,118.6,593,2,569.783,564.175,137.446,61.874,305729.91,4771018.04
650,118.6,593,2,394.508,609.366,149.7,53.552,305724.15,4771018.15
649,118.6,593,2,876.676,750.578,291.679,130.626,305722.8,4771000.1
655,118.6,593,2,932.373,490.619,75.535,41.44,305748.54,4771013.36
662,118.6,593,2,794.892,472.111,53.08,26.532,305753.62,4771027.02
664,118.6,593,2,707.245,470.747,42.671,28.113,305752.96,4771034.58
648,118.6,593,2,1456.704,520.028,156.831,49.476,305746.88,4770989.81
665,118.6,593,2,1257.681,495.757,112.921,39.682,305750.82,4770997.2
654,118.6,593,2,1811.906,551.14,198.286,70.16,305744.44,4770981.29
667,118.6,593,2,326.963,673.964,134.193,98.616,305720.61,4771013.83
668,118.6,593,2,1361.32,485.901,129.426,34.808,305754.91,4770992.96
658,118.6,593,2,1079.257,458.989,76.508,28.202,305763.74,4771010.13
675,118.6,593,2,644.135,458.807,34.857,23.427,305758.56,4771047.8
677,118.6,593,2,1783.659,511.531,130.309,33.946,305751.61,4770979.47
679,118.6,593,2,1806.812,681.22,281.146,107.016,305732.09,4770985.75
619,118.6,593,2,914.41,445.114,53.456,23.352,305771.91,4771028.24
657,118.6,593,2,1452.518,573.891,156.626,85.957,305738.34,4770990.66
1382,214.6,1073,2,709.016,470.471,45.292,27.176,305753.12,4771034.56
1418,214.6,1073,2,677.689,465.019,28.139,21.446,305755.4,4771040.25
1448,214.6,1073,2,656.317,457.08,33.473,22.622,305759.88,4771047.78
1597,214.6,1073,2,1367.702,471.627,74.201,29.869,305760.28,4770992.67
1526,214.6,1073,2,1567.121,526.786,160.018,55.838,305746.55,4770986.6
1599,214.6,1073,2,1477.146,492.596,120.958,40.607,305753.9,4770988.43
1600,214.6,1073,2,1330.092,497.821,143.605,57.085,305750.98,4770994.19
1627,214.6,1073,2,1546.986,487.977,73.951,34.345,305755.94,4770985.61
1634,214.6,1073,2,630.021,452.969,22.821,19.095,305762.45,4771054.33
1655,214.6,1073,2,1854.948,553.206,121.341,60.971,305744.47,4770980.41
1660,214.6,1073,2,1799.62,523.131,180.286,45.169,305749.25,4770979.88
1661,214.6,1073,1,1115.998,714.907,54.729,67.66,305725.72,4770996.82
1662,214.6,1073,0,1120.305,686.782,47.012,90.17,305726.97,4770997.09
1664,214.6,1073,2,849.385,438.119,23.773,15.362,305778.27,4771039.88
1665,214.6,1073,2,918.252,437.955,23.14,17.462,305778.73,4771031.81
1626,214.6,1073,2,799.238,431.309,28.491,17.263,305786.78,4771053.4
433,83.0,415,2,747.251,459.429,45.548,29.394,305759.66,4771036.89
459,83.0,415,2,631.935,455.339,21.662,19.292,305760.73,4771051.97
523,83.0,415,2,883.148,443.38,34.43,21.047,305773.21,4771032.42
537,83.0,415,2,883.496,467.747,58.409,29.949,305756.89,4771021.89
545,83.0,415,2,782.525,422.22,24.581,13.111,305803.1,4771069.78
549,83.0,415,0,918.591,563.653,32.991,59.839,305734.24,4771005.92
553,83.0,415,2,819.289,431.695,22.96,16.988,305786.19,4771049.88
554,83.0,415,2,927.848,439.583,21.19,17.471,305777.1,4771029.78
557,83.0,415,2,621.468,590.003,135.038,71.818,305728.2,4771013.16
558,83.0,415,2,885.875,496.565,90.396,45.956,305746.14,4771014.82
559,83.0,415,0,1788.822,482.128,22.976,39.281,305759.76,4770976.56
647,170.4,852,2,573.765,559.268,126.689,59.913,305730.49,4771018.62
650,170.4,852,2,389.414,608.592,145.475,63.672,305724.13,4771018.4
649,170.4,852,2,905.66,743.444,290.39,129.196,305723.22,4770999.78
648,170.4,852,2,1058.074,475.492,83.039,32.057,305755.54,4771008.71
654,170.4,852,2,1287.07,490.29,124.486,48.826,305752.76,4770996.1
667,170.4,852,2,642.386,571.27,145.217,67.141,305730.13,4771014.49
723,170.4,852,0,906.803,570.678,25.595,63.737,305733.3,4771005.82
757,170.4,852,2,467.226,777.213,451.455,190.549,305719.24,4771005.84
889,170.4,852,2,484.971,625.723,166.111,75.768,305724.28,4771013.8
734,170.4,852,0,937.759,550.63,22.141,57.799,305736.12,4771006.22
1122,170.4,852,2,1551.615,518.402,197.274,67.235,305748.11,4770986.77
1248,170.4,852,1,986.145,591.545,47.469,43.67,305732.05,4771002.4
1265,170.4,852,0,980.728,574.487,35.11,73.32,305733.69,4771003.35
1271,170.4,852,1,917.08,588.484,29.283,35.153,305731.62,4771004.45
1275,170.4,852,2,1830.589,553.749,112.098,71.091,305744.2,4770981.0
1316,170.4,852,2,1027.638,451.571,72.365,23.757,305767.9,4771015.67
3876,649.2,3246,2,957.74,460.884,48.878,27.688,305761.4,4771018.43
3875,649.2,3246,0,872.461,569.841,26.88,62.1,305733.01,4771006.96
4015,649.2,3246,2,853.878,473.596,66.28,29.716,305753.78,4771022.21
4447,649.2,3246,2,699.55,464.888,49.214,30.373,305755.81,4771038.29
4463,649.2,3246,2,752.39,461.92,49.338,25.226,305758.24,4771035.05
4542,649.2,3246,2,662.755,459.69,31.576,20.363,305758.28,4771045.17
4682,649.2,3246,2,1301.017,491.977,105.85,48.581,305752.38,4770995.46
4699,649.2,3246,2,1498.79,512.798,153.764,57.064,305748.85,4770988.27
4710,649.2,3246,2,1365.573,477.135,104.51,38.831,305758.07,4770992.78
4712,649.2,3246,2,1456.07,705.823,255.235,132.945,305728.48,4770991.44
4719,649.2,3246,2,531.387,609.075,133.505,88.914,305725.78,4771014.03
4726,649.2,3246,2,440.423,593.238,210.265,69.781,305725.75,4771018.67
4728,649.2,3246,2,1857.012,552.484,77.134,52.177,305744.6,4770980.32
4729,649.2,3246,2,1684.358,510.895,104.535,45.241,305750.94,4770982.34
4721,649.2,3246,1,1023.846,522.695,37.73,32.644,305741.73,4771005.21
8,18.6,93,2,562.04,556.548,128.858,31.784,305730.63,4771019.5
7,18.6,93,2,1260.899,496.076,112.112,44.482,305750.76,4770997.05
78,18.6,93,2,1531.035,519.751,161.34,55.084,305747.64,4770987.45
136,18.6,93,2,1834.086,557.657,167.661,67.034,305743.66,4770981.13
163,18.6,93,2,745.511,460.038,38.489,24.986,305759.26,4771036.71
166,18.6,93,2,948.177,495.378,77.633,38.422,305747.3,4771011.73
169,18.6,93,2,556.489,468.866,25.848,20.153,305751.38,4771049.54
88,18.6,93,0,938.842,644.056,30.13,31.008,305727.73,4771001.59
187,18.6,93,2,679.922,462.137,43.53,27.963,305757.06,4771041.8
212,18.6,93,2,549.675,456.028,22.287,17.009,305758.95,4771061.42
107,18.6,93,2,1843.747,629.869,166.297,87.494,305735.91,4770983.85
3692,564.4,2822,2,751.891,463.521,48.629,28.128,305757.32,4771034.27
3733,564.4,2822,2,698.609,467.905,46.981,31.04,305754.21,4771036.74
3767,564.4,2822,2,660.403,463.697,34.971,20.692,305755.87,4771042.72
3748,564.4,2822,2,717.842,458.427,30.359,23.28,305759.88,4771040.37
3803,564.4,2822,2,1354.024,468.837,102.829,30.804,305761.36,4770993.33
3811,564.4,2822,2,1509.631,486.407,114.159,34.675,305756.12,4770986.96
3826,564.4,2822,2,613.369,451.086,23.338,19.376,305763.71,4771058.28
3836,564.4,2822,2,639.02,454.936,36.473,25.296,305761.12,4771051.49
3849,564.4,2822,0,1605.032,925.919,113.767,111.156,305722.77,4770990.59
3853,564.4,2822,1,1580.381,971.612,144.1,127.071,305721.87,4770990.97
3856,564.4,2822,2,1335.825,502.091,135.818,46.097,305749.88,4770993.93
3858,564.4,2822,1,1687.62,1055.578,129.444,46.012,305721.08,4770990.38
3851,564.4,2822,0,948.922,534.058,19.097,49.201,305738.77,4771007.17
3854,564.4,2822,0,976.915,534.975,21.444,51.161,305738.95,4771006.03
3860,564.4,2822,2,1737.78,692.722,261.45,124.887,305731.0,4770987.01
3863,564.4,2822,2,1876.946,523.196,50.052,37.35,305749.85,4770977.84
5603,818.0,4090,2,1145.311,480.842,77.526,35.475,305754.45,4771003.31
5704,818.0,4090,2,1621.678,526.302,169.351,55.465,305747.13,4770985.0
5721,818.0,4090,2,541.029,564.841,111.319,51.784,305729.46,4771019.04
5735,818.0,4090,1,921.126,588.552,25.756,36.206,305731.66,4771004.33
5741,818.0,4090,0,919.342,546.899,26.521,60.494,305736.43,4771007.16
5782,818.0,4090,3,883.857,547.544,31.859,40.505,305735.91,4771008.38
5798,818.0,4090,0,905.931,570.901,30.268,66.789,305733.27,4771005.83
5807,818.0,4090,2,614.381,579.423,157.037,71.647,305729.01,4771014.51
5913,818.0,4090,2,598.779,770.727,307.507,129.054,305720.32,4771003.96
5899,818.0,4090,2,765.516,428.413,37.596,17.005,305791.43,4771062.88
5934,818.0,4090,2,863.699,473.71,66.59,38.789,305753.87,4771021.48
5935,818.0,4090,2,539.785,451.979,25.288,18.173,305761.89,4771067.31
5937,818.0,4090,2,827.395,490.506,67.143,36.446,305747.14,4771019.39
5689,818.0,4090,2,1299.362,490.949,164.173,56.783,305752.68,4770995.56
5745,818.0,4090,0,883.44,533.617,20.34,40.636,305738.04,4771009.76
5912,818.0,4090,2,1595.453,631.119,257.914,117.63,305734.0,4770988.38
5894,818.0,4090,2,1275.308,541.248,140.238,70.892,305741.19,4770995.57
1733,257.6,1288,2,666.115,762.552,339.792,139.126,305720.99,4771003.13
1743,257.6,1288,0,929.428,552.833,31.235,63.509,305735.73,4771006.34
1526,257.6,1288,2,1268.225,495.702,113.835,46.22,305750.94,4770996.76
1655,257.6,1288,2,1479.713,513.928,160.859,59.285,305748.42,4770988.93
1792,257.6,1288,2,1812.895,551.039,195.289,67.175,305744.47,4770981.26
1811,257.6,1288,2,603.36,591.967,166.674,76.313,305727.83,4771013.53
1827,257.6,1288,2,1043.474,531.967,119.182,70.297,305740.25,4771003.78
1836,257.6,1288,2,750.248,479.895,49.175,27.549,305749.71,4771027.49
1837,257.6,1288,2,1011.078,451.188,69.882,24.258,305768.02,4771017.12
1853,257.6,1288,2,788.934,468.08,49.513,28.618,305755.45,4771029.05
1861,257.6,1288,2,653.9,458.301,38.958,21.138,305759.04,4771047.12
1862,257.6,1288,2,1594.954,506.529,123.076,41.57,305751.21,4770984.89
1764,257.6,1288,2,1513.768,581.322,180.072,87.73,305738.01,4770989.29
8,72.4,362,2,651.517,538.609,107.249,43.441,305734.18,4771018.72
434,72.4,362,2,127.049,734.633,137.963,120.289,305717.32,4771013.87
433,72.4,362,2,745.601,458.229,46.705,30.075,305760.39,4771037.74
437,72.4,362,0,1329.602,855.198,74.009,125.676,305722.88,4770993.27
438,72.4,362,2,664.95,569.388,149.191,66.816,305730.6,4771013.91
440,72.4,362,1,1336.884,889.082,126.578,85.883,305722.21,4770993.17
441,72.4,362,0,835.826,579.165,28.312,63.62,305731.63,4771007.42
444,72.4,362,0,921.049,548.713,24.271,57.015,305736.19,4771006.95
459,72.4,362,2,631.269,455.093,21.309,18.553,305760.9,4771052.27
498,72.4,362,2,1075.396,718.519,239.927,122.175,305725.29,4770997.44
501,72.4,362,2,506.102,804.483,214.716,140.412,305719.01,4771004.41
502,72.4,362,1,1028.46,536.613,13.945,29.566,305739.28,4771004.02
506,72.4,362,1,831.074,597.507,34.232,41.066,305729.92,4771006.34
448,72.4,362,1,920.784,567.376,30.803,37.664,305733.83,4771005.6
8,50.8,254,2,562.236,566.566,143.147,55.483,305729.57,4771017.99
78,50.8,254,2,675.905,498.763,102.14,41.187,305742.47,4771026.33
136,50.8,254,2,988.211,482.034,91.758,36.078,305752.17,4771011.71
434,50.8,254,2,14.869,766.401,26.874,55.377,305715.92,4771014.03
433,50.8,254,2,753.185,459.414,50.336,29.508,305759.75,4771036.34
435,50.8,254,2,1520.661,512.254,103.215,34.974,305749.18,4770987.54
437,50.8,254,0,1359.596,882.753,145.849,129.881,305722.45,4770992.93
438,50.8,254,2,612.083,587.197,136.206,74.134,305728.31,4771013.74
440,50.8,254,1,1379.606,910.902,129.168,93.821,305722.0,4770992.73
441,50.8,254,0,832.439,577.935,36.81,66.85,305731.71,4771007.62
444,50.8,254,0,896.241,572.934,23.359,66.511,305732.94,4771006.0
446,50.8,254,0,924.031,556.097,25.296,65.236,305735.24,4771006.28
447,50.8,254,2,262.977,836.54,311.524,152.783,305716.92,4771006.94
448,50.8,254,1,904.881,590.742,30.884,40.474,305731.29,4771004.67
449,50.8,254,1,930.507,570.86,28.487,37.524,305733.55,4771005.07
647,148.0,740,2,569.372,565.331,128.299,60.959,305729.79,4771017.89
650,148.0,740,2,381.625,614.713,145.522,63.209,305723.69,4771017.92
649,148.0,740,2,901.561,750.921,290.744,131.346,305722.96,4770999.7
648,148.0,740,2,1463.382,521.234,148.705,49.536,305746.7,4770989.62
665,148.0,740,2,1261.056,497.899,109.382,40.198,305750.24,4770996.99
654,148.0,740,2,1814.901,553.097,209.574,66.913,305744.17,4770981.33
667,148.0,740,2,636.929,578.169,145.714,67.632,305729.4,4771013.89
723,148.0,740,0,901.215,577.354,25.295,64.449,305732.53,4771005.56
757,148.0,740,2,462.695,783.631,453.243,191.421,305719.08,4771005.7
734,148.0,740,0,932.26,556.886,21.104,57.593,305735.23,4771005.95
889,148.0,740,2,479.428,631.265,169.531,77.125,305723.93,4771013.46
1003,148.0,740,2,826.028,439.717,44.556,18.371,305776.43,4771041.53
1005,148.0,740,2,726.33,473.685,58.967,36.802,305751.91,4771031.7
1016,148.0,740,2,714.885,434.941,32.187,16.339,305781.66,4771062.38
1041,148.0,740,2,794.195,470.758,53.103,30.158,305754.24,4771027.58
1026,148.0,740,2,929.257,447.233,60.583,24.062,305770.27,4771025.78
605,119.2,596,2,743.482,433.118,30.438,13.668,305784.22,4771060.1
608,119.2,596,2,816.611,429.281,32.778,13.208,305789.76,4771053.04
628,119.2,596,0,922.362,558.483,22.997,59.634,305734.91,4771006.16
647,119.2,596,2,570.637,564.314,137.521,61.938,305729.91,4771017.99
650,119.2,596,2,395.96,606.21,146.394,48.036,305724.35,4771018.48
649,119.2,596,2,876.334,750.586,291.633,130.453,305722.8,4771000.1
655,119.2,596,2,1025.603,504.834,90.501,48.506,305745.72,4771006.77
662,119.2,596,2,842.607,480.079,59.88,29.572,305750.98,4771021.1
664,119.2,596,2,739.388,476.981,47.269,30.394,305750.71,4771029.36
648,119.2,596,2,1459.271,519.659,153.702,48.988,305746.99,4770989.72
665,119.2,596,2,1259.23,495.706,110.814,39.341,305750.85,4770997.14
654,119.2,596,2,1812.501,550.674,200.519,69.137,305744.52,4770981.25
667,119.2,596,2,424.769,644.521,142.201,89.51,305722.72,4771013.78
668,119.2,596,2,1274.986,474.092,99.282,28.388,305758.4,4770997.15
658,119.2,596,2,1017.523,452.686,68.189,26.317,305767.05,4771016.16
675,119.2,596,2,660.355,461.162,38.513,25.714,305757.34,4771044.4
677,119.2,596,2,1658.438,502.979,153.061,40.352,305752.65,4770982.65
619,119.2,596,2,871.496,442.214,47.01,21.203,305774.21,4771034.41
459,119.2,596,2,1807.538,624.796,199.092,93.265,305736.07,4770984.34
1733,298.0,1490,2,1609.173,741.12,348.895,144.579,305727.91,4770989.45
1743,298.0,1490,0,926.294,551.303,29.531,55.721,305735.9,4771006.56
1811,298.0,1490,2,596.701,593.127,168.769,77.334,305727.66,4771013.62
1885,298.0,1490,0,829.67,583.34,20.117,57.155,305731.16,4771007.31
1941,298.0,1490,2,47.727,706.922,92.414,60.761,305717.07,4771017.57
1888,298.0,1490,1,920.546,569.515,33.041,44.251,305733.59,4771005.47
2089,298.0,1490,2,182.54,492.711,27.332,14.568,305734.45,4771068.19
1526,298.0,1490,2,886.975,481.643,85.393,36.182,305751.0,4771017.85
1792,298.0,1490,2,1601.973,529.062,175.109,58.339,305746.42,4770985.68
2154,298.0,1490,2,696.486,470.554,42.664,23.562,305752.88,4771035.58
2158,298.0,1490,2,758.617,466.311,49.111,24.803,305755.92,4771032.33
2184,298.0,1490,2,315.949,530.252,73.4,37.106,305730.1,4771037.5
2185,298.0,1490,2,782.383,427.124,38.411,17.624,305793.52,4771061.74
2189,298.0,1490,2,167.194,874.164,255.846,155.26,305715.92,4771007.06
3335,515.8,2579,2,404.325,844.894,410.104,143.961,305717.73,4771004.74
3348,515.8,2579,2,617.397,578.789,158.458,70.933,305729.11,4771014.48
3241,515.8,2579,2,682.23,492.11,106.588,42.364,305744.47,4771027.99
3258,515.8,2579,2,971.232,479.32,82.311,30.874,305752.97,4771013.19
3368,515.8,2579,2,1263.656,491.614,117.761,44.867,305752.11,4770997.08
3400,515.8,2579,2,1556.713,518.028,146.328,55.226,305748.23,4770986.6
3483,515.8,2579,2,387.934,658.608,229.692,83.927,305721.76,4771013.56
3627,515.8,2579,2,581.476,557.711,136.883,52.271,305730.76,4771018.55
3689,515.8,2579,2,423.483,598.674,162.234,55.388,305725.16,4771018.53
3692,515.8,2579,2,731.313,460.373,43.734,26.278,305758.86,4771037.88
3709,515.8,2579,2,565.077,439.749,17.623,14.308,305774.59,4771081.08
3715,515.8,2579,2,754.558,433.589,43.727,18.733,305783.57,4771057.71
3335,513.2,2566,2,348.263,854.451,412.627,143.551,305717.26,4771005.24
3348,513.2,2566,2,617.977,579.073,159.486,71.975,305729.09,4771014.43
3145,513.2,2566,2,267.22,558.903,139.299,50.511,305726.04,4771031.65
3241,513.2,2566,2,1016.819,474.077,94.063,37.089,305755.64,4771011.4
3258,513.2,2566,2,1200.163,490.257,103.508,37.541,305751.85,4770999.97
3368,513.2,2566,2,1502.882,515.444,155.419,53.256,305748.3,4770988.21
3400,513.2,2566,2,1856.805,548.02,107.662,54.712,305745.28,4770980.06
3483,513.2,2566,2,390.19,658.509,230.079,84.904,305721.79,4771013.51
3627,513.2,2566,2,581.8,557.819,132.026,50.264,305730.76,4771018.52
3689,513.2,2566,2,411.669,602.501,144.71,56.415,305724.77,4771018.44
3692,513.2,2566,2,673.248,452.424,33.405,21.772,305763.47,4771049.6
4977,758.2,3791,2,887.718,498.469,89.159,44.239,305745.63,4771014.38
5034,758.2,3791,2,745.108,509.663,97.87,43.722,305740.82,4771019.71
5075,758.2,3791,2,446.356,637.161,217.809,86.793,305723.28,4771013.84
5091,758.2,3791,2,509.466,577.526,182.42,46.569,305727.85,4771018.38
5340,758.2,3791,2,708.493,472.366,43.961,26.22,305752.23,4771033.72
5372,758.2,3791,2,674.98,466.483,31.881,23.224,305754.58,4771039.65
5443,758.2,3791,2,651.759,461.189,26.589,19.163,305757.19,4771045.26
